open_margin_db,close_margin_db,release_ms,hold_ms,noise_ema_tc_closed,attack_tc,decay_tc,pass_rate,passed,failed,mean_missed_speech,mean_false_open,mean_start_delay_ms,mean_early_close_ms,total_scenarios
12.0,2.0,500.0,100.0,0.3,0.02,0.15,0.4,12,18,1.2388,0.8908,28.6,43.51,30
12.0,2.0,500.0,250.0,0.3,0.02,0.15,0.4,12,18,1.2388,0.8908,28.6,43.51,30
12.0,2.0,300.0,100.0,1.0,0.02,0.3,0.4,12,18,1.246,0.596,33.94,385.39,30
12.0,2.0,300.0,250.0,1.0,0.02,0.3,0.4,12,18,1.246,0.596,33.94,385.39,30
10.0,6.0,500.0,100.0,0.3,0.02,0.3,0.4,12,18,1.263,0.8743,41.79,512.55,30
10.0,6.0,500.0,250.0,0.3,0.02,0.3,0.4,12,18,1.263,0.8743,41.79,512.55,30
12.0,4.0,500.0,100.0,0.3,0.02,0.15,0.4,12,18,1.2889,0.8589,28.6,195.66,30
12.0,4.0,500.0,250.0,0.3,0.02,0.15,0.4,12,18,1.2889,0.8589,28.6,195.66,30
10.0,6.0,500.0,100.0,0.3,0.005,0.6,0.4,12,18,1.2904,0.9058,20.99,499.45,30
10.0,6.0,500.0,250.0,0.3,0.005,0.6,0.4,12,18,1.2904,0.9058,20.99,499.45,30
12.0,2.0,500.0,100.0,0.3,0.02,0.3,0.4,12,18,1.2953,0.9213,27.12,162.84,30
12.0,2.0,500.0,250.0,0.3,0.02,0.3,0.4,12,18,1.2953,0.9213,27.12,162.84,30
12.0,4.0,300.0,100.0,0.3,0.005,0.3,0.4,12,18,1.3119,0.7186,22.99,436.93,30
12.0,4.0,300.0,250.0,0.3,0.005,0.3,0.4,12,18,1.3119,0.7186,22.99,436.93,30
8.0,6.0,300.0,100.0,0.3,0.05,0.3,0.4,12,18,1.3199,0.7086,43.82,776.09,30
8.0,6.0,300.0,250.0,0.3,0.05,0.3,0.4,12,18,1.3199,0.7086,43.82,776.09,30
12.0,4.0,300.0,100.0,0.3,0.02,0.15,0.4,12,18,1.3238,0.6758,28.4,212.06,30
12.0,4.0,300.0,250.0,0.3,0.02,0.15,0.4,12,18,1.3238,0.6758,28.4,212.06,30
10.0,2.0,500.0,100.0,0.3,0.05,0.15,0.4,12,18,1.3351,0.8731,28.23,43.51,30
10.0,2.0,500.0,250.0,0.3,0.05,0.15,0.4,12,18,1.3351,0.8731,28.23,43.51,30
12.0,4.0,500.0,100.0,0.3,0.02,0.3,0.4,12,18,1.3372,0.8792,27.59,204.99,30
12.0,4.0,500.0,250.0,0.3,0.02,0.3,0.4,12,18,1.3372,0.8792,27.59,204.99,30
12.0,2.0,300.0,100.0,0.3,0.02,0.3,0.4,12,18,1.3409,0.7382,26.92,191.32,30
12.0,2.0,300.0,250.0,0.3,0.02,0.3,0.4,12,18,1.3409,0.7382,26.92,191.32,30
10.0,6.0,300.0,100.0,0.3,0.005,0.6,0.4,12,18,1.3493,0.7299,20.99,551.6,30
10.0,6.0,300.0,250.0,0.3,0.005,0.6,0.4,12,18,1.3493,0.7299,20.99,551.6,30
12.0,6.0,500.0,100.0,0.3,0.02,0.15,0.4,12,18,1.3508,0.8268,29.07,233.05,30
12.0,6.0,500.0,250.0,0.3,0.02,0.15,0.4,12,18,1.3508,0.8268,29.07,233.05,30
10.0,4.0,300.0,100.0,0.3,0.02,0.6,0.4,12,18,1.3572,0.7398,44.97,538.88,30
10.0,4.0,300.0,250.0,0.3,0.02,0.6,0.4,12,18,1.3572,0.7398,44.97,538.88,30
10.0,4.0,500.0,100.0,0.3,0.05,0.15,0.4,12,18,1.3632,0.8492,28.23,172.99,30
10.0,4.0,500.0,250.0,0.3,0.05,0.15,0.4,12,18,1.3632,0.8492,28.23,172.99,30
12.0,6.0,500.0,100.0,0.3,0.005,0.3,0.4,12,18,1.3703,0.8529,22.99,496.6,30
12.0,6.0,500.0,250.0,0.3,0.005,0.3,0.4,12,18,1.3703,0.8529,22.99,496.6,30
12.0,6.0,500.0,100.0,1.0,0.02,0.3,0.4,12,18,1.3727,0.7167,33.94,512.12,30
12.0,6.0,500.0,250.0,1.0,0.02,0.3,0.4,12,18,1.3727,0.7167,33.94,512.12,30
12.0,6.0,500.0,100.0,0.3,0.02,0.3,0.4,12,18,1.3853,0.848,27.59,229.05,30
12.0,6.0,500.0,250.0,0.3,0.02,0.3,0.4,12,18,1.3853,0.848,27.59,229.05,30
10.0,6.0,300.0,100.0,0.3,0.02,0.3,0.4,12,18,1.3887,0.7054,41.12,642.27,30
10.0,6.0,300.0,250.0,0.3,0.02,0.3,0.4,12,18,1.3887,0.7054,41.12,642.27,30
12.0,6.0,300.0,100.0,0.3,0.02,0.15,0.4,12,18,1.4127,0.652,27.94,286.1,30
12.0,6.0,300.0,250.0,0.3,0.02,0.15,0.4,12,18,1.4127,0.652,27.94,286.1,30
10.0,6.0,500.0,100.0,0.3,0.05,0.15,0.4,12,18,1.4239,0.8279,28.23,214.37,30
10.0,6.0,500.0,250.0,0.3,0.05,0.15,0.4,12,18,1.4239,0.8279,28.23,214.37,30
12.0,4.0,500.0,100.0,0.3,0.02,0.6,0.4,12,18,1.4525,0.8512,28.25,217.57,30
12.0,4.0,500.0,250.0,0.3,0.02,0.6,0.4,12,18,1.4525,0.8512,28.25,217.57,30
12.0,6.0,300.0,100.0,0.3,0.005,0.3,0.4,12,18,1.4633,0.6853,22.99,599.6,30
12.0,6.0,300.0,250.0,0.3,0.005,0.3,0.4,12,18,1.4633,0.6853,22.99,599.6,30
10.0,6.0,300.0,100.0,0.3,0.05,0.15,0.4,12,18,1.4757,0.6523,28.23,236.75,30
10.0,6.0,300.0,250.0,0.3,0.05,0.15,0.4,12,18,1.4757,0.6523,28.23,236.75,30
12.0,6.0,300.0,100.0,0.3,0.02,0.3,0.4,12,18,1.4944,0.677,26.92,324.77,30
12.0,6.0,300.0,250.0,0.3,0.02,0.3,0.4,12,18,1.4944,0.677,26.92,324.77,30
12.0,4.0,300.0,100.0,0.3,0.02,0.6,0.4,12,18,1.519,0.6776,28.25,284.04,30
12.0,4.0,300.0,250.0,0.3,0.02,0.6,0.4,12,18,1.519,0.6776,28.25,284.04,30
12.0,6.0,300.0,100.0,0.3,0.02,0.6,0.4,12,18,1.5456,0.6416,28.25,310.71,30
12.0,6.0,300.0,250.0,0.3,0.02,0.6,0.4,12,18,1.5456,0.6416,28.25,310.71,30
10.0,4.0,300.0,100.0,0.3,0.05,0.3,0.4,12,18,1.5546,0.7019,33.24,271.98,30
10.0,4.0,300.0,250.0,0.3,0.05,0.3,0.4,12,18,1.5546,0.7019,33.24,271.98,30
6.0,2.0,800.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.2206,1.3813,86.12,144.5,30
6.0,2.0,800.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.2206,1.3813,86.12,144.5,30
6.0,4.0,800.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.3457,1.3071,85.06,413.99,30
6.0,4.0,800.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.3457,1.3071,85.06,413.99,30
6.0,2.0,800.0,100.0,0.3,0.05,0.6,0.3667,11,19,0.3811,1.2731,44.64,206.48,30
6.0,2.0,800.0,250.0,0.3,0.05,0.6,0.3667,11,19,0.3811,1.2731,44.64,206.48,30
6.0,2.0,500.0,100.0,1.0,0.05,0.3,0.3667,11,19,0.4087,1.0921,49.49,378.58,30
6.0,2.0,500.0,250.0,1.0,0.05,0.3,0.3667,11,19,0.4087,1.0921,49.49,378.58,30
10.0,2.0,800.0,100.0,1.0,0.02,0.3,0.3667,11,19,0.4616,1.1996,52.47,237.15,30
10.0,2.0,800.0,250.0,1.0,0.02,0.3,0.3667,11,19,0.4616,1.1996,52.47,237.15,30
6.0,6.0,800.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.5051,1.2251,237.06,584.67,30
6.0,6.0,800.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.5051,1.2251,237.06,584.67,30
10.0,4.0,800.0,100.0,1.0,0.02,0.3,0.3667,11,19,0.5769,1.1356,53.82,351.15,30
10.0,4.0,800.0,250.0,1.0,0.02,0.3,0.3667,11,19,0.5769,1.1356,53.82,351.15,30
6.0,4.0,800.0,100.0,0.3,0.05,0.6,0.3667,11,19,0.5864,1.2098,44.64,411.15,30
6.0,4.0,800.0,250.0,0.3,0.05,0.6,0.3667,11,19,0.5864,1.2098,44.64,411.15,30
6.0,2.0,500.0,100.0,0.3,0.05,0.6,0.3667,11,19,0.5976,1.0583,43.77,422.48,30
6.0,2.0,500.0,250.0,0.3,0.05,0.6,0.3667,11,19,0.5976,1.0583,43.77,422.48,30
10.0,2.0,800.0,100.0,1.0,0.02,0.6,0.3667,11,19,0.647,1.1476,54.5,212.48,30
10.0,2.0,800.0,250.0,1.0,0.02,0.6,0.3667,11,19,0.647,1.1476,54.5,212.48,30
6.0,4.0,300.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.6787,0.7601,163.87,857.87,30
6.0,4.0,300.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.6787,0.7601,163.87,857.87,30
8.0,2.0,500.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.6833,0.9193,60.16,533.82,30
8.0,2.0,500.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.6833,0.9193,60.16,533.82,30
6.0,4.0,500.0,100.0,1.0,0.05,0.3,0.3667,11,19,0.6907,1.0087,49.49,689.25,30
6.0,4.0,500.0,250.0,1.0,0.05,0.3,0.3667,11,19,0.6907,1.0087,49.49,689.25,30
8.0,2.0,800.0,100.0,0.3,0.05,0.3,0.3667,11,19,0.7336,1.1622,46.02,124.89,30
8.0,2.0,800.0,250.0,0.3,0.05,0.3,0.3667,11,19,0.7336,1.1622,46.02,124.89,30
8.0,4.0,500.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.7353,0.8586,60.16,565.82,30
8.0,4.0,500.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.7353,0.8586,60.16,565.82,30
12.0,2.0,800.0,100.0,1.0,0.005,0.6,0.3667,11,19,0.7576,1.047,71.8,305.82,30
12.0,2.0,800.0,250.0,1.0,0.005,0.6,0.3667,11,19,0.7576,1.047,71.8,305.82,30
12.0,2.0,800.0,100.0,1.0,0.02,0.15,0.3667,11,19,0.7747,1.0647,45.65,227.06,30
12.0,2.0,800.0,250.0,1.0,0.02,0.15,0.3667,11,19,0.7747,1.0647,45.65,227.06,30
6.0,6.0,800.0,100.0,0.3,0.05,0.6,0.3667,11,19,0.7871,1.1498,44.64,596.5,30
6.0,6.0,800.0,250.0,0.3,0.05,0.6,0.3667,11,19,0.7871,1.1498,44.64,596.5,30
12.0,4.0,800.0,100.0,1.0,0.02,0.15,0.3667,11,19,0.7899,1.0352,45.65,242.22,30
12.0,4.0,800.0,250.0,1.0,0.02,0.15,0.3667,11,19,0.7899,1.0352,45.65,242.22,30
6.0,4.0,500.0,100.0,0.3,0.05,0.6,0.3667,11,19,0.7943,1.0069,43.1,601.83,30
6.0,4.0,500.0,250.0,0.3,0.05,0.6,0.3667,11,19,0.7943,1.0069,43.1,601.83,30
6.0,4.0,300.0,100.0,1.0,0.05,0.3,0.3667,11,19,0.7967,0.7447,74.34,762.31,30
6.0,4.0,300.0,250.0,1.0,0.05,0.3,0.3667,11,19,0.7967,0.7447,74.34,762.31,30
6.0,6.0,300.0,100.0,1.0,0.05,0.15,0.3667,11,19,0.8114,0.7174,319.87,855.29,30
6.0,6.0,300.0,250.0,1.0,0.05,0.15,0.3667,11,19,0.8114,0.7174,319.87,855.29,30
10.0,4.0,800.0,100.0,1.0,0.02,0.6,0.3667,11,19,0.845,1.037,57.85,407.82,30
10.0,4.0,800.0,250.0,1.0,0.02,0.6,0.3667,11,19,0.845,1.037,57.85,407.82,30
10.0,6.0,800.0,100.0,1.0,0.02,0.3,0.3667,11,19,0.871,1.0503,207.15,479.15,30
10.0,6.0,800.0,250.0,1.0,0.02,0.3,0.3667,11,19,0.871,1.0503,207.15,479.15,30
12.0,4.0,800.0,100.0,1.0,0.005,0.6,0.3667,11,19,0.9023,0.9883,71.8,450.48,30
12.0,4.0,800.0,250.0,1.0,0.005,0.6,0.3667,11,19,0.9023,0.9883,71.8,450.48,30
6.0,6.0,500.0,100.0,0.3,0.05,0.6,0.3667,11,19,0.913,0.9356,81.55,713.88,30
6.0,6.0,500.0,250.0,0.3,0.05,0.6,0.3667,11,19,0.913,0.9356,81.55,713.88,30
8.0,6.0,500.0,100.0,1.0,0.005,0.6,0.3667,11,19,0.9169,0.8516,24.55,705.76,30
8.0,6.0,500.0,250.0,1.0,0.005,0.6,0.3667,11,19,0.9169,0.8516,24.55,705.76,30
10.0,6.0,500.0,100.0,1.0,0.02,0.15,0.3667,11,19,0.9226,0.8386,55.1,728.97,30
10.0,6.0,500.0,250.0,1.0,0.02,0.15,0.3667,11,19,0.9226,0.8386,55.1,728.97,30
8.0,6.0,300.0,100.0,1.0,0.005,0.3,0.3667,11,19,0.9628,0.6955,24.65,1019.03,30
8.0,6.0,300.0,250.0,1.0,0.005,0.3,0.3667,11,19,0.9628,0.6955,24.65,1019.03,30
8.0,4.0,800.0,100.0,0.3,0.05,0.3,0.3667,11,19,0.9729,1.1256,46.02,465.55,30
8.0,4.0,800.0,250.0,0.3,0.05,0.3,0.3667,11,19,0.9729,1.1256,46.02,465.55,30
10.0,4.0,300.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.0005,0.6418,53.62,765.87,30
10.0,4.0,300.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.0005,0.6418,53.62,765.87,30
8.0,6.0,800.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.0016,1.0709,46.02,478.88,30
8.0,6.0,800.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.0016,1.0709,46.02,478.88,30
10.0,2.0,500.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.0116,0.9656,44.5,241.73,30
10.0,2.0,500.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.0116,0.9656,44.5,241.73,30
8.0,6.0,300.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.0272,0.6546,39.77,1037.85,30
8.0,6.0,300.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.0272,0.6546,39.77,1037.85,30
10.0,6.0,500.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.0318,0.8085,53.62,759.54,30
10.0,6.0,500.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.0318,0.8085,53.62,759.54,30
12.0,2.0,800.0,100.0,0.3,0.005,0.3,0.3667,11,19,1.0454,1.154,22.97,115.73,30
12.0,2.0,800.0,250.0,0.3,0.005,0.3,0.3667,11,19,1.0454,1.154,22.97,115.73,30
10.0,4.0,800.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.0595,1.0822,43.82,290.4,30
10.0,4.0,800.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.0595,1.0822,43.82,290.4,30
10.0,2.0,800.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.0662,1.1842,43.82,195.73,30
10.0,2.0,800.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.0662,1.1842,43.82,195.73,30
12.0,2.0,500.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.0701,0.9714,24.99,240.4,30
12.0,2.0,500.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.0701,0.9714,24.99,240.4,30
10.0,6.0,800.0,100.0,1.0,0.02,0.6,0.3667,11,19,1.071,1.0216,57.85,633.15,30
10.0,6.0,800.0,250.0,1.0,0.02,0.6,0.3667,11,19,1.071,1.0216,57.85,633.15,30
12.0,6.0,800.0,100.0,1.0,0.02,0.15,0.3667,11,19,1.0825,0.9892,198.98,368.24,30
12.0,6.0,800.0,250.0,1.0,0.02,0.15,0.3667,11,19,1.0825,0.9892,198.98,368.24,30
12.0,2.0,800.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.0857,1.003,33.94,225.06,30
12.0,2.0,800.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.0857,1.003,33.94,225.06,30
12.0,6.0,800.0,100.0,1.0,0.005,0.6,0.3667,11,19,1.0876,0.9536,71.8,635.82,30
12.0,6.0,800.0,250.0,1.0,0.005,0.6,0.3667,11,19,1.0876,0.9536,71.8,635.82,30
12.0,4.0,800.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.0883,0.9923,33.94,227.73,30
12.0,4.0,800.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.0883,0.9923,33.94,227.73,30
10.0,4.0,500.0,100.0,1.0,0.02,0.6,0.3667,11,19,1.0927,0.8533,55.85,656.83,30
10.0,4.0,500.0,250.0,1.0,0.02,0.6,0.3667,11,19,1.0927,0.8533,55.85,656.83,30
12.0,2.0,800.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.1254,1.1474,24.3,194.4,30
12.0,2.0,800.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.1254,1.1474,24.3,194.4,30
10.0,6.0,500.0,100.0,1.0,0.005,0.6,0.3667,11,19,1.1314,0.732,42.28,709.1,30
10.0,6.0,500.0,250.0,1.0,0.005,0.6,0.3667,11,19,1.1314,0.732,42.28,709.1,30
10.0,4.0,300.0,100.0,1.0,0.02,0.6,0.3667,11,19,1.1489,0.6263,55.85,756.07,30
10.0,4.0,300.0,250.0,1.0,0.02,0.6,0.3667,11,19,1.1489,0.6263,55.85,756.07,30
12.0,4.0,800.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.1574,1.0507,24.3,226.4,30
12.0,4.0,800.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.1574,1.0507,24.3,226.4,30
10.0,6.0,800.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.1748,1.0555,47.17,403.68,30
10.0,6.0,800.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.1748,1.0555,47.17,403.68,30
12.0,4.0,800.0,100.0,0.3,0.005,0.3,0.3667,11,19,1.1807,1.1267,22.97,353.06,30
12.0,4.0,800.0,250.0,0.3,0.005,0.3,0.3667,11,19,1.1807,1.1267,22.97,353.06,30
12.0,6.0,800.0,100.0,0.3,0.005,0.3,0.3667,11,19,1.1881,1.0714,23.66,359.75,30
12.0,6.0,800.0,250.0,0.3,0.005,0.3,0.3667,11,19,1.1881,1.0714,23.66,359.75,30
10.0,6.0,300.0,100.0,1.0,0.02,0.15,0.3667,11,19,1.1885,0.6078,55.1,994.02,30
10.0,6.0,300.0,250.0,1.0,0.02,0.15,0.3667,11,19,1.1885,0.6078,55.1,994.02,30
12.0,6.0,800.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.192,1.0407,24.3,363.08,30
12.0,6.0,800.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.192,1.0407,24.3,363.08,30
10.0,6.0,500.0,100.0,1.0,0.02,0.6,0.3667,11,19,1.1963,0.7523,55.85,760.43,30
10.0,6.0,500.0,250.0,1.0,0.02,0.6,0.3667,11,19,1.1963,0.7523,55.85,760.43,30
12.0,4.0,300.0,100.0,1.0,0.005,0.15,0.3667,11,19,1.2026,0.5853,63.57,813.06,30
12.0,4.0,300.0,250.0,1.0,0.005,0.15,0.3667,11,19,1.2026,0.5853,63.57,813.06,30
8.0,6.0,300.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.2033,0.7639,30.94,800.98,30
8.0,6.0,300.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.2033,0.7639,30.94,800.98,30
8.0,2.0,300.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.2077,0.779,188.6,273.06,30
8.0,2.0,300.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.2077,0.779,188.6,273.06,30
12.0,4.0,300.0,100.0,1.0,0.02,0.15,0.3667,11,19,1.2215,0.5629,45.45,625.42,30
12.0,4.0,300.0,250.0,1.0,0.02,0.15,0.3667,11,19,1.2215,0.5629,45.45,625.42,30
12.0,4.0,300.0,100.0,1.0,0.005,0.6,0.3667,11,19,1.2222,0.5389,71.8,789.4,30
12.0,4.0,300.0,250.0,1.0,0.005,0.6,0.3667,11,19,1.2222,0.5389,71.8,789.4,30
12.0,4.0,500.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.2292,0.9159,25.46,379.12,30
12.0,4.0,500.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.2292,0.9159,25.46,379.12,30
10.0,6.0,300.0,100.0,1.0,0.005,0.3,0.3667,11,19,1.2353,0.638,41.17,1032.51,30
10.0,6.0,300.0,250.0,1.0,0.005,0.3,0.3667,11,19,1.2353,0.638,41.17,1032.51,30
12.0,2.0,800.0,100.0,0.3,0.02,0.15,0.3667,11,19,1.2381,1.0901,27.92,43.51,30
12.0,2.0,800.0,250.0,0.3,0.02,0.15,0.3667,11,19,1.2381,1.0901,27.92,43.51,30
12.0,4.0,800.0,100.0,0.3,0.02,0.15,0.3667,11,19,1.2394,1.0641,29.27,43.51,30
12.0,4.0,800.0,250.0,0.3,0.02,0.15,0.3667,11,19,1.2394,1.0641,29.27,43.51,30
10.0,4.0,500.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.2527,0.896,44.97,461.07,30
10.0,4.0,500.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.2527,0.896,44.97,461.07,30
12.0,6.0,800.0,100.0,0.3,0.02,0.15,0.3667,11,19,1.2561,1.0208,29.27,162.19,30
12.0,6.0,800.0,250.0,0.3,0.02,0.15,0.3667,11,19,1.2561,1.0208,29.27,162.19,30
12.0,6.0,800.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.2737,0.9357,33.94,413.08,30
12.0,6.0,800.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.2737,0.9357,33.94,413.08,30
12.0,6.0,800.0,100.0,0.3,0.02,0.3,0.3667,11,19,1.2966,1.0233,27.79,163.51,30
12.0,6.0,800.0,250.0,0.3,0.02,0.3,0.3667,11,19,1.2966,1.0233,27.79,163.51,30
12.0,6.0,300.0,100.0,1.0,0.005,0.15,0.3667,11,19,1.2995,0.5682,63.57,904.62,30
12.0,6.0,300.0,250.0,1.0,0.005,0.15,0.3667,11,19,1.2995,0.5682,63.57,904.62,30
12.0,4.0,300.0,100.0,1.0,0.02,0.3,0.3667,11,19,1.3214,0.5521,33.94,503.78,30
12.0,4.0,300.0,250.0,1.0,0.02,0.3,0.3667,11,19,1.3214,0.5521,33.94,503.78,30
10.0,2.0,800.0,100.0,0.3,0.05,0.15,0.3667,11,19,1.3359,1.0599,29.77,43.51,30
10.0,2.0,800.0,250.0,0.3,0.05,0.15,0.3667,11,19,1.3359,1.0599,29.77,43.51,30
10.0,4.0,800.0,100.0,0.3,0.05,0.15,0.3667,11,19,1.3366,1.0439,29.77,43.51,30
10.0,4.0,800.0,250.0,0.3,0.05,0.15,0.3667,11,19,1.3366,1.0439,29.77,43.51,30
12.0,2.0,500.0,100.0,1.0,0.02,0.6,0.3667,11,19,1.3377,0.7764,34.83,79.55,30
12.0,2.0,500.0,250.0,1.0,0.02,0.6,0.3667,11,19,1.3377,0.7764,34.83,79.55,30
8.0,4.0,300.0,100.0,0.3,0.05,0.6,0.3667,11,19,1.3395,0.7235,40.6,526.22,30
8.0,4.0,300.0,250.0,0.3,0.05,0.6,0.3667,11,19,1.3395,0.7235,40.6,526.22,30
12.0,6.0,300.0,100.0,1.0,0.02,0.15,0.3667,11,19,1.341,0.533,45.45,740.19,30
12.0,6.0,300.0,250.0,1.0,0.02,0.15,0.3667,11,19,1.341,0.533,45.45,740.19,30
10.0,6.0,800.0,100.0,0.3,0.05,0.15,0.3667,11,19,1.3459,1.0179,29.77,154.18,30
10.0,6.0,800.0,250.0,0.3,0.05,0.15,0.3667,11,19,1.3459,1.0179,29.77,154.18,30
12.0,4.0,300.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.3731,0.7304,25.46,495.6,30
12.0,4.0,300.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.3731,0.7304,25.46,495.6,30
12.0,2.0,800.0,100.0,0.3,0.02,0.3,0.3667,11,19,1.3859,1.1073,26.43,152.84,30
12.0,2.0,800.0,250.0,0.3,0.02,0.3,0.3667,11,19,1.3859,1.1073,26.43,152.84,30
12.0,2.0,800.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.3866,1.1086,27.79,152.18,30
12.0,2.0,800.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.3866,1.1086,27.79,152.18,30
12.0,4.0,800.0,100.0,0.3,0.02,0.3,0.3667,11,19,1.3866,1.0759,26.43,153.51,30
12.0,4.0,800.0,250.0,0.3,0.02,0.3,0.3667,11,19,1.3866,1.0759,26.43,153.51,30
12.0,4.0,800.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.3886,1.0506,27.79,154.18,30
12.0,4.0,800.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.3886,1.0506,27.79,154.18,30
10.0,6.0,500.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.3959,0.8565,44.97,579.55,30
10.0,6.0,500.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.3959,0.8565,44.97,579.55,30
12.0,2.0,500.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.3966,0.906,27.79,162.18,30
12.0,2.0,500.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.3966,0.906,27.79,162.18,30
10.0,2.0,500.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.3989,0.8776,32.77,163.51,30
10.0,2.0,500.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.3989,0.8776,32.77,163.51,30
12.0,6.0,800.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.4046,1.0086,27.79,170.19,30
12.0,6.0,800.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.4046,1.0086,27.79,170.19,30
10.0,2.0,300.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.4449,0.7336,33.24,191.66,30
10.0,2.0,300.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.4449,0.7336,33.24,191.66,30
10.0,6.0,300.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.4492,0.7038,44.97,626.21,30
10.0,6.0,300.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.4492,0.7038,44.97,626.21,30
12.0,6.0,300.0,100.0,0.3,0.005,0.6,0.3667,11,19,1.4657,0.6931,25.46,583.6,30
12.0,6.0,300.0,250.0,0.3,0.005,0.6,0.3667,11,19,1.4657,0.6931,25.46,583.6,30
10.0,4.0,500.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.4896,0.8429,181.24,79.66,30
10.0,4.0,500.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.4896,0.8429,181.24,79.66,30
12.0,6.0,500.0,100.0,0.3,0.02,0.6,0.3667,11,19,1.5123,0.8136,28.25,277.38,30
12.0,6.0,500.0,250.0,0.3,0.02,0.6,0.3667,11,19,1.5123,0.8136,28.25,277.38,30
12.0,4.0,300.0,100.0,0.3,0.05,0.15,0.3667,11,19,1.5146,0.5952,23.9,209.98,30
12.0,4.0,300.0,250.0,0.3,0.05,0.15,0.3667,11,19,1.5146,0.5952,23.9,209.98,30
10.0,6.0,500.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.5489,0.8136,33.24,267.03,30
10.0,6.0,500.0,250.0,0.3,0.05,0.3,0.3667,11,19,1.5489,0.8136,33.24,267.03,30
12.0,2.0,300.0,100.0,0.3,0.05,0.15,0.3667,11,19,1.5646,0.6112,23.9,177.32,30
12.0,2.0,300.0,250.0,0.3,0.05,0.15,0.3667,11,19,1.5646,0.6112,23.9,177.32,30
10.0,6.0,300.0,100.0,0.3,0.05,0.3,0.3667,11,19,1.5786,0.6746,33.24,290.03,30
